user_id,product_id,rating
U101103,P48024,4.3
U101103,P82872,4.5
U101104,P89581,3.5
U101105,P28279,4.2
U101106,P17931,4.0
U101106,P95150,3.2
U101107,P69381,3.9
U101108,P33227,4.0
U101111,P21869,4.0
U101112,P46505,3.8
U101112,P96888,3.2
U101114,P23159,4.3
U101115,P53977,5.0
U101115,P82369,4.1
U101116,P52503,4.2
U101118,P17746,4.0
U101119,P95738,3.5
U101122,P12414,5.0
U101122,P19234,3.3
U101123,P64249,3.6
U101124,P17407,3.7
U101124,P24960,3.6
U101125,P16484,4.8
U101125,P17869,3.5
U101125,P69412,3.2
U101125,P85890,3.6
U101129,P19213,4.4
U101129,P44531,4.7
U101130,P12448,4.0
U101130,P85134,4.4
U101132,P97118,4.9
U101133,P34106,3.6
U101133,P52429,4.4
U101133,P68058,4.1
U101133,P80986,3.7
U101134,P59755,4.4
U101134,P70850,4.3
U101135,P49629,3.3
U101135,P86378,4.4
U101136,P38104,4.3
U101141,P24330,4.0
U101141,P35593,3.7
U101141,P35852,3.3
U101141,P37572,3.1
U101143,P81323,3.9
U101144,P14561,3.9
U101145,P39159,3.8
U101148,P22002,3.6
U101148,P75791,4.7
U101148,P97094,4.0
U101149,P41850,4.9
U101149,P44687,4.5
U101151,P40162,2.8
U101151,P48410,4.3
U101152,P16300,2.6
U101152,P21273,4.9
U101152,P45374,5.0
U101152,P54345,4.9
U101152,P58491,2.9
U101152,P92470,3.3
U101153,P62974,3.6
U101156,P30656,4.1
U101156,P95884,4.8
U101157,P15743,4.0
U101157,P64273,4.0
U101158,P35762,3.8
U101158,P36226,3.7
U101159,P70764,3.2
U101159,P96089,5.0
U101161,P78051,3.6
U101163,P12441,4.5
U101164,P83427,3.8
U101165,P10828,2.9
U101166,P30317,3.9
U101166,P66968,3.7
U101167,P80598,4.6
U101168,P19269,3.7
U101168,P50047,4.2
U101168,P80254,3.4
U101169,P99723,4.0
U101171,P51451,3.7
U101171,P63101,3.0
U101172,P71966,3.4
U101175,P47385,3.4
U101177,P80046,4.1
U101179,P80380,3.6
U101180,P10399,3.0
U101180,P40949,3.8
U101180,P50098,3.5
U101181,P60826,3.6
U101183,P73989,3.8
U101184,P24588,4.0
U101188,P47183,4.7
U101189,P73290,4.5
U101190,P94242,4.3
U101190,P95111,4.1
U101192,P46347,4.1
U101192,P68837,3.8
U101192,P98115,3.6
U101194,P70697,3.0
U101195,P35702,4.5
U101196,P21578,3.5
U101196,P36270,4.0
U101196,P36599,3.7
U101196,P89503,3.4
U101198,P35585,4.0
U101198,P62291,4.3
U101199,P16371,4.0
U101200,P99150,4.2
U101201,P34809,4.4
U101203,P79833,3.7
U101204,P93736,3.4
U101205,P91899,3.8
U101207,P45822,3.2
U101207,P51618,3.4
U101207,P73098,4.0
U101209,P51091,4.5
U101210,P34559,4.0
U101210,P41967,4.6
U101210,P55989,4.4
U101212,P12631,4.2
U101212,P38307,4.4
U101212,P78552,5.0
U101212,P79952,5.0
U101213,P46248,4.2
U101213,P75781,4.5
U101214,P85475,4.8
U101215,P57056,4.4
U101215,P89538,3.2
U101218,P44766,3.5
U101219,P24129,3.7
U101219,P74089,3.8
U101220,P99277,4.2
U101221,P41666,3.9
U101224,P34999,4.0
U101224,P64385,4.7
U101225,P55904,2.9
U101226,P89567,4.5
U101228,P37723,3.8
U101228,P95852,4.7
U101229,P14215,3.3
U101229,P24732,3.6
U101229,P29289,4.2
U101229,P36416,4.2
U101229,P97974,4.4
U101230,P49741,4.0
U101231,P19729,4.1
U101233,P79545,4.9
U101234,P79703,3.5
U101235,P86091,3.7
U101237,P13161,4.6
U101237,P21931,3.3
U101237,P38094,4.2
U101240,P13763,4.3
U101241,P23294,3.7
U101241,P84460,3.6
U101242,P75763,4.3
U101243,P22966,4.2
U101243,P77877,4.7
U101245,P23957,4.4
U101245,P41854,3.2
U101246,P97857,4.1
U101247,P66770,3.6
U101248,P13452,3.9
U101248,P74375,4.2
U101249,P38015,4.3
U101250,P24474,3.9
U101253,P25426,4.6
U101255,P36149,4.0
U101258,P49741,3.3
U101260,P29544,3.8
U101261,P14474,5.0
U101262,P23449,4.0
U101262,P47828,3.8
U101262,P68357,3.5
U101262,P70867,4.4
U101262,P81573,4.0
U101263,P52976,3.5
U101263,P93901,3.4
U101264,P77597,4.0
U101266,P68958,4.0
U101266,P73594,4.1
U101267,P57588,3.3
U101268,P54446,4.5
U101268,P86720,2.9
U101269,P93450,5.0
U101270,P11826,3.0
U101270,P79504,3.6
U101272,P11629,4.6
U101272,P58177,3.6
U101273,P50279,3.7
U101274,P24890,3.8
U101274,P32472,3.9
U101275,P42286,4.2
U101276,P39120,3.5
U101276,P60610,3.4
U101277,P45497,3.7
U101280,P73942,3.3
U101280,P89810,4.8
U101281,P27743,3.1
U101283,P50239,3.6
U101284,P35040,4.0
U101284,P73882,4.5
U101288,P55962,3.5
U101288,P58339,4.0
U101288,P59695,3.5
U101289,P21997,4.4
U101289,P63645,4.7
U101290,P63631,4.0
U101290,P94562,4.4
U101292,P92200,4.2
U101293,P64791,3.1
U101295,P21598,4.3
U101295,P40602,3.9
U101297,P79660,3.1
U101298,P14043,3.7
U101298,P24798,4.4
U101299,P16075,3.8
U101300,P62772,4.0
U101300,P62911,3.7
U101303,P51635,3.5
U101303,P71312,4.4
U101304,P13731,4.4
U101306,P59686,4.2
U101307,P72969,3.8
U101310,P22420,4.0
U101311,P11485,3.3
U101311,P54232,4.7
U101312,P76465,3.4
U101312,P86848,4.3
U101314,P59194,4.2
U101315,P26750,4.5
U101316,P63791,3.1
U101316,P90258,3.2
U101316,P93323,4.5
U101316,P96371,4.0
U101316,P97132,3.4
U101317,P86485,4.0
U101318,P79095,2.9
U101320,P32209,3.8
U101320,P38400,4.0
U101320,P39156,4.1
U101321,P75708,4.1
U101321,P83234,4.4
U101322,P23055,4.6
U101323,P86562,3.7
U101324,P21875,4.6
U101325,P64438,4.0
U101325,P71886,3.9
U101327,P39127,4.4
U101327,P70560,4.4
U101327,P79580,4.1
U101327,P81747,4.2
U101327,P82087,3.9
U101328,P12778,4.2
U101328,P33026,3.9
U101328,P52758,3.4
U101329,P11689,4.7
U101329,P24159,3.7
U101329,P38042,3.5
U101329,P53143,3.3
U101329,P78711,4.0
U101331,P28881,3.8
U101332,P29032,3.4
U101332,P71690,4.6
U101332,P77647,4.8
U101334,P38751,3.6
U101335,P10764,3.9
U101335,P11931,3.4
U101335,P75403,3.9
U101337,P20457,4.6
U101337,P60523,4.4
U101338,P98157,4.8
U101339,P46632,4.2
U101339,P94736,3.3
U101342,P68310,4.9
U101344,P55959,3.8
U101345,P30852,4.3
U101346,P92881,3.8
U101348,P96518,3.9
U101349,P16406,4.0
U101349,P72827,3.5
U101351,P44122,4.6
U101352,P61154,4.6
U101352,P91576,3.0
U101353,P28609,3.9
U101353,P38109,3.6
U101354,P57000,3.7
U101354,P86565,4.6
U101356,P26966,3.9
U101357,P47871,3.6
U101359,P75470,3.4
U101359,P90509,4.3
U101360,P48891,3.6
U101361,P37234,3.7
U101361,P72446,4.9
U101362,P33477,4.4
U101362,P58534,4.7
U101363,P69421,3.6
U101364,P55292,4.4
U101365,P25611,4.3
U101370,P41749,3.7
U101373,P58931,4.1
U101374,P15666,4.4
U101374,P59156,3.7
U101375,P23974,2.9
U101375,P79950,3.8
U101376,P44858,4.2
U101376,P97720,3.5
U101377,P11929,4.2
U101377,P93831,4.1
U101379,P39595,4.4
U101379,P58339,5.0
U101380,P29331,3.3
U101380,P30954,3.7
U101380,P92525,3.9
U101382,P90420,3.0
U101383,P47526,4.1
U101384,P45314,4.3
U101384,P46997,3.6
U101384,P51080,4.7
U101384,P75381,3.6
U101386,P29014,4.4
U101386,P62027,3.5
U101387,P39174,3.7
U101388,P23270,4.2
U101388,P63194,3.6
U101390,P47907,4.3
U101391,P43049,3.2
U101391,P51264,4.1
U101392,P21147,4.7
U101392,P72629,4.9
U101395,P14294,3.6
U101396,P64720,4.0
U101398,P18887,3.4
U101400,P36827,3.5
U101400,P36954,4.6
U101400,P54542,3.9
U101400,P79555,3.9
U101402,P23566,3.7
U101403,P11964,3.8
U101403,P12679,4.9
U101404,P18598,4.2
U101404,P27694,4.1
U101404,P96338,3.8
U101406,P57365,3.5
U101406,P87448,3.7
U101406,P97623,3.7
U101407,P20080,4.1
U101407,P20288,3.7
U101407,P49628,4.5
U101408,P75327,3.7
U101410,P62540,3.6
U101411,P13346,4.3
U101413,P68342,3.9
U101414,P93587,4.5
U101417,P40713,3.1
U101417,P55405,3.4
U101419,P29481,3.4
U101419,P67945,4.0
U101421,P92434,4.8
U101422,P18962,3.0
U101423,P20439,4.3
U101423,P60136,3.7
U101424,P86613,4.0
U101424,P96107,3.4
U101425,P28556,3.5
U101426,P22936,4.4
U101428,P20869,3.6
U101430,P32180,2.9
U101430,P54498,4.6
U101431,P25738,3.3
U101431,P30384,4.0
U101431,P83682,4.2
U101432,P11353,3.5
U101432,P26463,3.9
U101439,P12704,4.4
U101439,P72708,4.2
U101441,P44622,3.4
U101442,P47908,4.3
U101442,P51004,3.6
U101442,P71010,4.1
U101445,P86765,4.3
U101447,P82585,4.4
U101448,P42079,3.8
U101449,P24337,4.4
U101450,P28567,4.3
U101452,P59428,3.9
U101453,P21066,4.5
U101454,P13873,3.2
U101455,P10042,3.2
U101455,P82936,3.8
U101456,P65500,4.0
U101456,P85776,3.7
U101457,P64493,3.7
U101457,P73979,4.1
U101458,P54307,4.5
U101461,P71479,3.1
U101462,P29397,4.2
U101463,P78191,3.7
U101464,P23999,4.5
U101467,P95019,2.7
U101468,P14904,3.6
U101469,P90268,2.8
U101470,P16021,4.2
U101471,P83084,4.0
U101472,P13658,4.3
U101472,P21710,4.0
U101472,P85665,3.1
U101473,P73356,3.5
U101473,P77936,3.7
U101474,P20686,3.5
U101474,P88006,4.0
U101475,P45383,4.4
U101477,P66432,4.1
U101477,P80035,4.1
U101478,P56065,3.7
U101478,P61286,4.5
U101479,P64626,4.6
U101479,P85587,3.9
U101481,P15403,4.0
U101481,P42478,3.6
U101481,P73531,3.3
U101481,P78814,3.9
U101482,P69456,2.8
U101483,P14243,3.5
U101485,P44877,4.4
U101485,P97690,3.8
U101489,P27060,4.0
U101489,P51919,3.9
U101490,P70235,3.5
U101491,P29895,4.0
U101493,P41705,3.5
U101494,P54390,4.2
U101497,P98953,3.6
U101498,P84969,3.9
U101498,P88076,3.1
U101499,P15250,4.3
U101499,P71432,3.1
U101500,P72218,3.3
U101503,P60757,4.5
U101504,P64893,3.2
U101505,P89791,3.2
U101505,P93043,4.3
U101507,P99934,3.5
U101509,P97617,3.3
U101510,P61890,3.6
U101513,P36104,4.0
U101515,P76854,3.5
U101520,P27087,3.3
U101521,P12618,3.9
U101521,P21846,3.8
U101522,P64702,4.5
U101523,P66954,4.1
U101523,P75351,4.4
U101524,P59796,3.3
U101524,P85438,4.3
U101525,P63921,4.1
U101526,P20870,4.3
U101526,P45221,2.7
U101528,P29016,3.3
U101528,P46766,3.3
U101530,P24838,3.3
U101532,P55428,4.0
U101534,P49353,3.4
U101534,P92318,4.5
U101537,P59230,3.4
U101537,P81351,2.9
U101538,P55529,3.4
U101539,P16058,3.9
U101539,P27667,3.8
U101539,P86442,2.4
U101541,P39764,3.7
U101541,P73296,3.7
U101542,P54849,4.1
U101544,P13413,3.7
U101545,P22464,3.6
U101545,P35404,4.1
U101546,P68208,5.0
U101547,P15091,5.0
U101548,P85388,4.2
U101548,P95509,4.3
U101549,P20565,3.4
U101549,P66459,3.2
U101549,P67306,4.4
U101550,P54006,4.4
U101550,P59712,3.4
U101550,P72860,3.7
U101553,P29365,4.0
U101553,P70538,3.4
U101553,P78816,3.6
U101553,P95778,4.8
U101554,P39040,3.9
U101554,P47864,2.6
U101554,P72156,4.8
U101555,P78599,4.9
U101556,P47315,3.7
U101557,P21649,5.0
U101557,P69499,3.9
U101557,P82063,3.1
U101560,P26043,3.5
U101561,P76347,4.4
U101562,P67274,4.7
U101563,P57959,4.4
U101565,P27338,4.4
U101565,P52967,2.9
U101566,P30348,4.3
U101566,P32410,4.0
U101568,P10473,3.0
U101568,P34210,5.0
U101570,P62861,4.3
U101571,P71833,4.8
U101573,P35639,3.4
U101573,P40239,3.5
U101573,P98011,3.8
U101574,P73411,4.0
U101577,P30004,4.0
U101580,P85004,4.5
U101580,P85625,3.5
U101581,P82236,3.0
U101582,P93221,3.7
U101585,P45815,5.0
U101585,P71501,3.2
U101586,P23023,3.4
U101587,P61652,3.8
U101589,P62683,3.5
U101589,P73187,4.4
U101590,P36848,3.9
U101592,P34512,4.3
U101593,P95840,4.1
U101594,P66576,3.9
U101594,P95495,3.4
U101601,P50809,4.0
U101602,P52569,4.4
U101603,P48865,3.7
U101603,P94552,3.3
U101607,P62177,4.0
U101609,P13426,3.5
U101611,P32651,3.6
U101611,P51545,4.0
U101613,P38329,4.6
U101613,P55430,3.4
U101615,P45060,3.3
U101615,P64863,3.9
U101616,P99929,4.7
U101620,P31569,3.4
U101621,P18231,4.4
U101621,P61572,4.5
U101622,P83378,2.9
U101623,P41203,3.2
U101623,P58617,4.4
U101625,P20932,3.9
U101625,P21492,4.4
U101629,P20253,4.1
U101634,P24405,5.0
U101635,P12485,4.0
U101635,P43212,2.8
U101635,P64078,2.9
U101635,P70452,4.6
U101636,P54371,3.2
U101636,P91017,3.2
U101637,P15213,3.3
U101637,P61809,3.7
U101638,P67330,4.0
U101643,P11205,4.4
U101644,P61824,4.3
U101644,P86146,4.2
U101645,P24245,3.7
U101647,P39169,4.0
U101647,P89122,4.4
U101648,P21164,4.0
U101648,P54349,4.5
U101649,P30517,3.8
U101649,P60410,3.8
U101650,P68391,4.2
U101651,P84692,3.8
U101653,P61033,4.1
U101653,P73994,4.0
U101653,P77213,4.1
U101654,P17923,4.7
U101655,P85564,4.3
U101656,P78770,3.5
U101658,P16237,4.5
U101659,P55816,4.0
U101659,P56434,4.8
U101660,P18226,4.5
U101660,P46228,4.2
U101662,P84428,3.9
U101663,P62590,3.6
U101664,P95733,4.3
U101665,P27376,5.0
U101665,P63296,4.1
U101666,P32581,3.7
U101668,P18877,4.4
U101668,P44811,3.7
U101669,P87528,3.8
U101669,P93277,4.5
U101670,P68693,4.0
U101671,P20618,3.7
U101672,P24230,3.9
U101672,P24558,4.0
U101672,P64955,4.0
U101678,P80050,3.4
U101681,P23857,4.0
U101682,P19476,4.3
U101682,P24675,4.6
U101683,P20886,4.2
U101684,P18153,4.2
U101685,P34023,4.3
U101686,P40449,4.2
U101686,P92842,3.6
U101687,P38509,3.6
U101687,P87289,3.9
U101688,P24520,4.0
U101688,P87659,4.1
U101690,P46890,3.2
U101691,P50414,3.6
U101691,P72353,4.0
U101691,P73637,4.1
U101691,P79219,3.8
U101692,P53212,4.5
U101693,P25385,3.5
U101694,P94201,3.5
U101696,P77297,4.4
U101696,P79260,4.5
U101697,P21904,3.7
U101697,P43321,3.3
U101700,P60135,3.6
U101701,P79903,3.9
U101702,P12632,3.5
U101703,P42503,4.0
U101705,P60283,4.8
U101706,P63636,3.4
U101706,P69154,3.1
U101706,P72938,4.0
U101707,P16690,4.2
U101707,P52011,3.7
U101707,P80608,3.7
U101708,P38620,3.6
U101708,P55091,4.2
U101708,P65999,4.2
U101709,P71400,4.3
U101709,P94578,3.3
U101710,P68829,3.4
U101712,P72115,3.7
U101712,P79089,3.1
U101715,P55908,3.6
U101715,P75136,3.7
U101716,P66793,3.5
U101717,P13195,4.3
U101718,P14733,3.7
U101721,P15735,3.9
U101721,P36327,3.7
U101721,P61770,3.7
U101722,P91018,3.8
U101723,P74450,4.9
U101724,P16033,3.9
U101725,P88699,3.9
U101725,P98108,3.5
U101725,P98264,4.3
U101726,P70631,3.9
U101727,P11813,3.1
U101727,P43334,3.9
U101727,P47158,4.7
U101727,P70215,4.3
U101728,P67206,4.7
U101729,P21413,3.3
U101729,P49265,4.2
U101730,P42765,4.0
U101730,P88623,3.6
U101731,P39092,3.1
U101731,P51933,3.4
U101732,P69971,3.7
U101732,P95536,4.2
U101733,P93918,3.8
U101734,P15966,4.9
U101735,P51980,3.6
U101735,P65635,4.7
U101735,P83298,3.1
U101735,P86128,3.4
U101736,P58405,4.3
U101738,P10326,4.6
U101741,P66342,3.0
U101742,P43055,5.0
U101742,P54403,3.9
U101743,P74783,3.9
U101744,P44652,3.5
U101744,P61821,3.8
U101748,P58743,3.0
U101748,P72676,2.9
U101748,P89828,4.3
U101749,P83317,3.9
U101750,P62956,4.4
U101750,P83627,4.1
U101751,P54619,3.2
U101753,P18674,4.0
U101753,P98420,4.3
U101754,P73887,3.5
U101755,P45443,4.3
U101756,P36806,4.0
U101756,P82068,4.7
U101756,P91222,4.2
U101759,P23529,3.6
U101761,P14225,4.0
U101761,P32454,3.3
U101761,P49169,3.4
U101761,P82810,3.8
U101762,P47250,4.0
U101765,P47433,3.8
U101765,P89801,3.3
U101767,P58048,4.7
U101767,P88641,3.5
U101768,P50115,4.2
U101769,P97078,3.8
U101770,P38870,4.1
U101770,P52587,4.1
U101771,P51430,3.5
U101772,P85227,3.4
U101772,P98562,4.0
U101776,P17254,3.9
U101776,P56507,4.1
U101777,P18248,4.3
U101777,P85816,4.3
U101777,P98739,4.0
U101778,P31210,3.1
U101778,P87476,4.0
U101778,P93787,3.5
U101780,P29560,2.8
U101780,P84597,4.0
U101780,P92871,3.8
U101781,P13491,3.8
U101781,P25676,4.4
U101782,P37789,3.3
U101788,P41817,4.0
U101788,P49928,3.5
U101788,P97472,4.9
U101789,P62469,3.7
U101789,P86502,4.4
U101791,P86068,3.8
U101793,P83566,4.3
U101793,P96939,4.4
U101794,P40572,3.2
U101794,P47261,3.9
U101794,P82939,3.7
U101796,P51757,3.0
U101796,P71849,3.5
U101796,P80983,3.9
U101796,P92461,4.3
U101797,P54101,4.3
U101799,P13817,3.6
U101799,P55444,4.1
U101800,P80584,4.1
U101801,P78797,4.3
U101801,P93399,3.7
U101802,P89438,3.9
U101803,P10727,4.0
U101804,P17424,4.1
U101804,P49963,4.4
U101806,P88995,5.0
U101808,P22211,3.4
U101810,P37501,4.1
U101813,P50753,3.4
U101813,P71702,4.9
U101813,P76856,2.5
U101813,P84849,3.8
U101814,P48027,3.8
U101814,P67687,4.5
U101815,P25696,4.5
U101816,P12400,2.8
U101816,P32885,5.0
U101818,P38325,4.7
U101818,P71801,4.2
U101819,P40974,4.9
U101820,P77589,3.4
U101822,P17869,3.8
U101823,P29045,3.6
U101823,P66313,4.6
U101826,P88529,2.9
U101827,P87087,4.7
U101827,P89367,3.4
U101828,P15615,3.5
U101828,P27844,4.3
U101828,P68693,2.8
U101828,P69731,3.8
U101828,P86250,4.3
U101829,P59751,4.5
U101830,P81453,3.4
U101831,P77554,3.9
U101831,P81947,3.9
U101832,P88244,3.6
U101837,P74859,3.6
U101838,P42044,3.6
U101838,P67038,3.6
U101842,P82359,4.1
U101843,P62812,3.3
U101844,P14897,4.1
U101844,P21224,3.7
U101845,P33413,4.0
U101846,P10993,4.2
U101847,P95501,5.0
U101850,P38164,4.4
U101850,P95266,4.9
U101854,P32058,4.1
U101854,P53265,4.2
U101855,P78252,4.8
U101856,P18577,3.1
U101856,P35208,4.1
U101856,P58021,3.9
U101858,P80304,4.5
U101859,P14183,4.1
U101859,P85023,3.1
U101862,P71467,4.2
U101863,P17982,3.2
U101865,P40592,4.1
U101865,P75906,4.4
U101865,P91743,3.1
U101866,P92922,4.0
U101867,P96307,5.0
U101868,P11613,3.5
U101868,P42490,5.0
U101868,P70037,3.2
U101870,P16662,4.1
U101870,P42510,4.4
U101870,P56057,3.8
U101870,P83112,4.4
U101872,P13881,3.8
U101872,P60348,4.3
U101875,P46005,4.5
U101875,P56567,3.9
U101876,P28339,3.5
U101877,P11329,3.5
U101878,P68968,3.4
U101879,P15888,4.4
U101880,P17878,3.5
U101881,P21631,3.8
